Genome ID,Genome Name,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Host Name,Host Common Name,bleO,aadD1,hlgA,hlgC,hlgB,erm(A),ant(9)-Ia,aur,icaC,,mecR1,mecI,tet(38),mepA,selX,cadD,qacR,qacA,splB,splA,lukD,lukE,sen,seu,sei,sem,seo,erm(C),scn,sak,sep,arsC,arsB,arsR,blaI,blaR1,blaZ,hld,lmrS,fosB,ser,sej,sed,blaTEM,aph(3')-IIIa,sat4,ant(6)-Ia,msr(A),mph(C),tst,sea,cadC,catA,qacC,aac(6')-Ie/aph(2'')-Ia,splE,seh,sek,seq,dfrS1,selV,lnu(A),mupA,merB,merT,merA,blaPC1,tet(K),tet(M),mco,cna,sel26,dfrG,lnu(B),lsa(E),spw,sel,sec2,fexA,tet(L),erm(T),tcrB,erm(B),sel27,sel28,sey,qacG,tet,iss,sel30,lukF-PV,lukS-PV,set,ses,vga(A)-LC,qacJ,seb,selZ,eta,ednB,lnu(A)',sel33,etb,sec3,str,lnu(G),sec1,vga(A),vanZ-A,vanY-A,vanX-A,vanA,vanH-A,vanS-A,vanR-A,qnrB,sul2,blaTEM-181,blaTEM-116,sal(A),mecA1,qacH,lsa(A),MRSA,mecA
1268883.3,Staphylococcus aureus 880,1268883,131567;2;1783272;1239;91061;1385;90964;1279;1280;1268883,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus 880,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,880,NA,NA,NA,MLST.Staphylococcus_aureus.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-04-28,NA,NA,PRJNA183704,SAMN02732485,GCF_000647855.2,NA,JICL00000000,Washington University,WGS,Illumina,76.3x,Newbler MapAsmResearch v. 10/14/2011,NA,3,31,2908778,32.56,2,560448,61,10,NA,2912,100,100,NA,100,NA,blood of a 35 year-old male,NA,NA,NA,NA,Brazil,South America,Brazil: Sao Paulo,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1280.25792,Staphylococcus aureus strain 5541,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5541,NA,NA,NA,MLST.Staphylococcus_aureus.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979056,GCA_010570825.1,NA,JAAGRI000000000,Universidad El Bosque,WGS,Illumina HiSeq,"131,52x",SPAdes v. 13.3,NA,NA,106,2770457,32.841476,14,68027,57,4,NA,2731,98.07,97.83,0.19,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25793,Staphylococcus aureus strain 5552,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5552,NA,NA,NA,MLST.Staphylococcus_aureus.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979058,GCA_010570705.1,NA,JAAGRK000000000,Universidad El Bosque,WGS,Illumina HiSeq,"229,7x",SPAdes v. 13.3,NA,NA,64,2787884,32.71162,8,128528,55,3,NA,2764,98.07,97.83,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25794,Staphylococcus aureus strain 5509,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5509,NA,NA,NA,MLST.Staphylococcus_aureus.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979054,GCA_010570855.1,NA,JAAGRG000000000,Universidad El Bosque,WGS,Illumina HiSeq,"146,91x",SPAdes v. 13.3,NA,NA,112,2717189,32.720764,17,54596,57,2,NA,2696,98.13,97.83,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25795,Staphylococcus aureus strain 5438,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5438,NA,NA,NA,MLST.Staphylococcus_aureus.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979051,GCA_010570905.1,NA,JAAGRD000000000,Universidad El Bosque,WGS,Illumina HiSeq,"137,61x",SPAdes v. 13.3,NA,NA,177,2794570,32.798103,29,30410,49,3,NA,2843,97.95,97.83,0.19,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1280.25796,Staphylococcus aureus strain 5436,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5436,NA,NA,NA,MLST.Staphylococcus_aureus.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979050,GCA_010570925.1,NA,JAAGRC000000000,Universidad El Bosque,WGS,Illumina HiSeq,"270,99x",SPAdes v. 13.3,NA,NA,93,2752623,32.88965,8,99171,54,3,NA,2715,98.07,97.35,0.38,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25797,Staphylococcus aureus strain 5353,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5353,NA,NA,NA,MLST.Staphylococcus_aureus.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979046,GCA_010571005.1,NA,JAAGQY000000000,Universidad El Bosque,WGS,Illumina HiSeq,"262,21x",SPAdes v. 13.3,NA,NA,72,2738132,32.866386,10,102343,60,3,NA,2672,98.01,97.71,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25798,Staphylococcus aureus strain 5321,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5321,NA,NA,NA,MLST.Staphylococcus_aureus.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979043,GCA_010571045.1,NA,JAAGQV000000000,Universidad El Bosque,WGS,Illumina HiSeq,"142,22x",SPAdes v. 13.3,NA,NA,76,2791348,33.02831,10,84612,55,4,NA,2777,97.95,97.59,0.19,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1280.258,Staphylococcus aureus strain 5320,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5320,NA,NA,NA,MLST.Staphylococcus_aureus.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979042,GCA_010571055.1,NA,JAAGQU000000000,Universidad El Bosque,WGS,Illumina HiSeq,"202,78x",SPAdes v. 13.3,NA,NA,79,2788798,32.846912,11,91931,55,3,NA,2779,98.13,97.83,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25801,Staphylococcus aureus strain 5435,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5435,NA,NA,NA,MLST.Staphylococcus_aureus.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979049,GCA_010570935.1,NA,JAAGRB000000000,Universidad El Bosque,WGS,Illumina HiSeq,"174,9x",SPAdes v. 13.3,NA,NA,290,2795361,32.90516,42,21393,48,3,NA,2896,97.95,97.65,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25802,Staphylococcus aureus strain 5414,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979047,GCA_010570955.1,NA,JAAGQZ000000000,Universidad El Bosque,WGS,Illumina HiSeq,"174,15x",SPAdes v. 13.3,NA,NA,224,2689229,32.793526,31,28992,47,2,NA,2687,98.13,97.65,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,0,1,0,0,1,1,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25803,Staphylococcus aureus strain 5350,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5350,NA,NA,NA,MLST.Staphylococcus_aureus.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979044,GCA_010571025.1,NA,JAAGQW000000000,Universidad El Bosque,WGS,Illumina HiSeq,"195,44x",SPAdes v. 13.3,NA,NA,88,2740615,32.882656,12,80440,64,4,NA,2674,98.07,97.77,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25804,Staphylococcus aureus strain 5318,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5318,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979041,GCA_010571075.1,NA,JAAGQT000000000,Universidad El Bosque,WGS,Illumina HiSeq,"166,91x",SPAdes v. 13.3,NA,NA,77,2760558,32.675785,10,92312,49,4,NA,2732,98.13,97.89,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25806,Staphylococcus aureus strain 5295,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979036,GCA_010571135.1,NA,JAAGQO000000000,Universidad El Bosque,WGS,Illumina HiSeq,"140,23x",SPAdes v. 13.3,NA,NA,75,2712686,32.70537,13,61587,53,3,NA,2677,98.07,97.89,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25807,Staphylococcus aureus strain 5300,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5300,NA,NA,NA,MLST.Staphylococcus_aureus.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979038,GCA_010571125.1,NA,JAAGQQ000000000,Universidad El Bosque,WGS,Illumina HiSeq,"198,79x",SPAdes v. 13.3,NA,NA,82,2846135,32.690613,11,97461,57,2,NA,2847,97.95,97.77,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25808,Staphylococcus aureus strain 5252,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5252,NA,NA,NA,MLST.Staphylococcus_aureus.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979035,GCA_010571185.1,NA,JAAGQN000000000,Universidad El Bosque,WGS,Illumina HiSeq,"216,99x",SPAdes v. 13.3,NA,NA,54,2690056,32.711773,6,121952,53,2,NA,2625,98.13,97.83,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,0,1,0,0,1,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.2581,Staphylococcus aureus strain 5298,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5298,NA,NA,NA,MLST.Staphylococcus_aureus.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979037,GCA_010571165.1,NA,JAAGQP000000000,Universidad El Bosque,WGS,Illumina HiSeq,"207,13x",SPAdes v. 13.3,NA,NA,90,2840587,32.738304,11,81443,54,3,NA,2904,97.95,97.71,NA,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.25811,Staphylococcus aureus strain 5316,1280,131567;2;1783272;1239;91061;1385;90964;1279;1280,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,5316,NA,NA,NA,MLST.Staphylococcus_aureus.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2020-02-13,NA,NA,PRJNA595347,SAMN13979039,GCA_010571145.1,NA,JAAGQR000000000,Universidad El Bosque,WGS,Illumina HiSeq,"192,57x",SPAdes v. 13.3,NA,NA,190,2897510,33.01276,12,74324,53,2,NA,2981,97.95,96.93,0.76,99.81,NA,blood,NA,2018,2018,NA,Colombia,South America,Colombia: Pereira,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
